CarubvID	ProteinName	LocusID	ProteinLength	Pacid
10022011	XP_006301573.1	17894568	512	20905582
10021977	XP_006301543.2	17894569	235	20905667
10021977	XP_023643281.1	17894569	216	20905667
10020459	XP_006302390.1	17894575	383	20906059
10022075	XP_006301633.1	17894577	310	20906154
10022075	XP_023643465.1	17894577	202	20906154
10022081	XP_006301638.1	17894578	297	20906031
10020879	XP_006302757.1	17894585	236	20904474
10020345	XP_006302297.1	17894587	425	20907096
10022012	XP_023644378.1	17894590	391	20906583
10022012	XP_023644379.1	17894590	391	20906583
10022012	XP_023644380.1	17894590	391	20906583
10021852	XP_006301434.1	17894591	362	20904581
10020848	XP_006302735.2	17894595	218	20905048
10021925	XP_006301499.1	17894597	77	20906742
10022247	XP_023643035.1	17894599	453	20907073
10020161	XP_006302152.1	17894600	512	20906995
10021048	XP_006302914.1	17894602	167	20904735
10021048	XP_023644206.1	17894602	166	20904735
10020176	XP_006302167.1	17894604	501	20905037
10021692	XP_006301286.1	17894608	328	20904338
10021692	XP_023643706.1	17894608	223	20904338
10020371	XP_006300492.1	17894609	415	20904805
10020371	XP_023643612.1	17894609	416	20904805
10020937	XP_006302812.1	17894610	216	20906616
10020937	XP_023642914.1	17894610	217	20906616
10020937	XP_023642915.1	17894610	217	20906616
10022330	XP_023643578.1	17894611	139	20906362
10022330	XP_023643579.1	17894611	138	20906362
10020705	XP_006302600.1	17894614	306	20904441
10021758	XP_006301349.1	17894641	142	20904610
10022178	XP_006301720.1	17894642	456	20906342
10019797	XP_023642947.1	17894644	807	20905886
10019797	XP_023642948.1	17894644	807	20905886
10019797	XP_023642949.1	17894644	753	20905886
10019797	XP_023642950.1	17894644	753	20905886
10019797	XP_023642951.1	17894644	660	20905886
10019797	XP_023642952.1	17894644	528	20905886
10021839	XP_023643066.1	17894646	877	20905082
10019759	XP_006300708.1	17894648	900	20905419
10022243	XP_023644289.1	17894649	350	20905619
10019845	XP_006300771.1	17894654	768	20905133
10019981	XP_006300890.1	17894655	620	20906008
10020502	XP_006302421.1	17894661	368	20905690
10022175	XP_006301715.1	17894662	652	20905154
10019868	XP_023643181.1	17894668	693	20905182
10021547	XP_023644283.1	17894670	654	20906836
10021775	XP_006301364.1	17894672	94	20905809
10021718	XP_006301311.1	17894679	118	20904847
10020831	XP_006302718.2	17894681	260	20906609
10020112	XP_006300442.1	17894696	537	20906981
10022090	XP_006301646.1	17894697	1049	20906434
10020889	XP_006302767.2	17894700	187	20905921
10020480	XP_006302407.1	17894703	376	20905337
10020480	XP_006302407.1	17894703	376	20905338
10020480	XP_006302408.1	17894703	376	20905337
10020480	XP_006302408.1	17894703	376	20905338
10020811	XP_006302700.1	17894706	263	20905370
10022266	XP_023642864.1	17894731	346	20905730
10021478	XP_006301086.1	17894734	558	20906536
10021514	XP_006301116.1	17894744	387	20905194
10020416	XP_006302356.2	17894752	391	20904928
10020704	XP_006302599.1	17894756	307	20905058
10021332	XP_006300410.1	17894759	448	20906250
10020395	XP_006302337.1	17894760	406	20904496
10020395	XP_006302338.1	17894760	406	20904496
10022483	XP_006301999.1	17894763	287	20907089
10020313	XP_006302270.1	17894766	437	20905104
10019968	XP_006300877.1	17894767	452	20905999
10019968	XP_006300878.1	17894767	626	20905999
10022062	XP_006301621.1	17894774	510	20905703
10021901	XP_006301473.1	17894778	806	20906690
10022441	XP_006301961.2	17894780	587	20904642
10019699	XP_023644193.1	17894782	1122	20905184
10019699	XP_023644194.1	17894782	1120	20905184
10020458	XP_023642847.1	17894783	397	20905305
10021914	XP_006300351.1	17894787	914	20904771
10019977	XP_006300887.1	17894790	622	20904910
10019977	XP_023643079.1	17894790	614	20904910
10021615	XP_006301217.1	17894791	732	20905155
10022328	XP_006301858.2	17894796	493	20904974
10021271	XP_006300902.1	17894801	883	20905948
10021271	XP_023643521.1	17894801	892	20905948
10021271	XP_023643522.1	17894801	885	20905948
10021271	XP_023643523.1	17894801	842	20905948
10021271	XP_023643524.1	17894801	294	20905948
10020063	XP_023643716.1	17894821	595	20904996
10020783	XP_006302676.2	17894826	276	20906625
10020450	XP_006302384.1	17894832	385	20904556
10021384	XP_006300994.1	17894838	149	20906067
10020256	XP_006302233.1	17894841	462	20905977
10020438	XP_006302374.1	17894843	389	20906274
10022049	XP_006301608.1	17894851	703	20904621
10022049	XP_023644366.1	17894851	634	20904621
10019950	XP_006300857.1	17894853	635	20906055
10019950	XP_023643623.1	17894853	635	20906055
10020688	XP_006302580.1	17894863	311	20906469
10020688	XP_023642912.1	17894863	314	20906469
10020688	XP_023642913.1	17894863	219	20906469
10022349	XP_006301876.1	17894866	182	20905849
10021319	XP_006300928.1	17894868	335	20907068
10021607	XP_023643298.1	17894873	366	20904919
10021927	XP_006301501.1	17894875	539	20906210
10020606	XP_006302505.1	17894876	339	20905844
10020606	XP_006302505.1	17894876	339	20905845
10020606	XP_006302506.1	17894876	339	20905844
10020606	XP_006302506.1	17894876	339	20905845
10020606	XP_023643168.1	17894876	339	20905844
10020606	XP_023643168.1	17894876	339	20905845
10021199	XP_006303044.1	17894879	101	20905800
10022057	XP_006301616.1	17894891	186	20905691
10020598	XP_006300535.1	17894894	341	20905167
10020598	XP_023644036.1	17894894	350	20905167
10019920	XP_006300832.1	17894904	658	20905580
10019920	XP_023643316.1	17894904	652	20905580
10022007	XP_006301569.1	17894906	406	20905298
10019660	XP_006300584.1	17894916	1434	20906671
10019660	XP_023643083.1	17894916	1433	20906671
10020225	XP_006300457.1	17894922	474	20905979
10022023	XP_006301584.1	17894926	286	20905867
10022023	XP_023643123.1	17894926	286	20905867
10021691	XP_006300416.1	17894929	389	20905045
10021268	XP_006300900.1	17894930	353	20905652
10020589	XP_006302496.1	17894946	344	20906237
10020589	XP_006302496.1	17894946	344	20906238
10021273	XP_006300904.1	17894952	837	20906507
10021273	XP_023643864.1	17894952	780	20906507
10021570	XP_023644326.1	17894953	383	20907007
10021792	XP_023643670.1	17894955	342	20905024
10021417	XP_006301026.1	17894956	358	20906786
10019713	XP_006300388.2	17894959	994	20906405
10021755	XP_006301346.1	17894970	159	20906298
10020562	XP_006302471.1	17894979	350	20905747
10019720	XP_006300389.1	17894980	984	20905485
10021888	XP_023644360.1	17894982	582	20905055
10019771	XP_006300607.1	17894983	886	20907120
10020243	XP_006302224.1	17894984	467	20906708
10021659	XP_006301259.1	17894987	151	20906695
10021942	XP_023643208.1	17894992	328	20906426
10022359	XP_006301880.2	17894995	497	20904655
10020254	XP_006302232.1	17895012	464	20906808
10021900	XP_006301478.2	17895015	747	20905689
10020088	XP_006302097.2	17895016	537	20905259
10020088	XP_023644347.1	17895016	384	20905259
10021566	XP_023643752.1	17895020	123	20906020
10021912	XP_006301489.2	17895024	771	20905061
10021855	XP_023643256.1	17895025	417	20904340
10022361	XP_006301887.1	17895026	333	20906713
10020524	XP_006302440.2	17895037	341	20905892
10019819	XP_023643575.1	17895041	799	20905477
10019819	XP_023643576.1	17895041	799	20905477
10020430	XP_006302363.1	17895043	391	20906759
10019785	XP_006300611.1	17895049	857	20906423
10020282	XP_006300319.1	17895051	454	20906171
10020282	XP_023643811.1	17895051	454	20906171
10020485	XP_006302413.1	17895052	375	20904495
10020819	XP_023643423.1	17895053	318	20905453
10020910	XP_006300326.1	17895054	224	20905726
10021953	XP_006301525.1	17895055	757	20907136
10021689	XP_006300414.1	17895057	249	20906037
10022206	XP_006300364.2	17895060	402	20906211
10020799	XP_023643666.1	17895061	240	20906318
10022039	XP_006301600.2	17895064	197	20906900
10020347	XP_006302299.1	17895106	425	20906195
10020096	XP_006302105.1	17895107	548	20905765
10020204	XP_006302195.1	17895111	486	20906682
10020204	XP_023643294.1	17895111	486	20906682
10021798	XP_006301379.1	17895112	298	20905435
10020844	XP_006302729.1	17895113	252	20906513
10022303	XP_023643186.1	17895115	1091	20906421
10022408	XP_006301935.1	17895122	150	20905015
10020477	XP_006302405.2	17895125	358	20907048
10020949	XP_006300554.2	17895127	196	20906166
10019929	XP_006300838.1	17895129	649	20904912
10020527	XP_006302442.1	17895133	363	20905113
10021134	XP_006302985.1	17895136	133	20904918
10021845	XP_006301427.1	17895138	406	20906885
10022041	XP_006301602.2	17895139	115	20905625
10022156	XP_006301700.1	17895144	556	20905011
10022156	XP_023643171.1	17895144	500	20905011
10022336	XP_006300367.1	17895152	248	20904455
10020114	XP_006302113.1	17895153	537	20906771
10020611	XP_006302513.2	17895155	327	20906568
10020785	XP_006302677.1	17895172	272	20906540
10019840	XP_023643409.1	17895173	921	20907084
10019840	XP_023643409.1	17895173	921	20907085
10019840	XP_023643410.1	17895173	893	20907084
10019840	XP_023643410.1	17895173	893	20907085
10019840	XP_023643411.1	17895173	755	20907084
10019840	XP_023643411.1	17895173	755	20907085
10019840	XP_023643412.1	17895173	755	20907084
10019840	XP_023643412.1	17895173	755	20907085
10019840	XP_023643413.1	17895173	755	20907084
10019840	XP_023643413.1	17895173	755	20907085
10019840	XP_023643414.1	17895173	755	20907084
10019840	XP_023643414.1	17895173	755	20907085
10019840	XP_023643415.1	17895173	755	20907084
10019840	XP_023643415.1	17895173	755	20907085
10019840	XP_023643416.1	17895173	755	20907084
10019840	XP_023643416.1	17895173	755	20907085
10019840	XP_023643417.1	17895173	755	20907084
10019840	XP_023643417.1	17895173	755	20907085
10019840	XP_023643418.1	17895173	755	20907084
10019840	XP_023643418.1	17895173	755	20907085
10020627	XP_006302527.1	17895174	333	20904685
10022006	XP_023644384.1	17895188	171	20905041
10020882	XP_006302760.1	17895190	234	20904957
10021344	XP_006300956.2	17895191	504	20905716
10020592	XP_006302499.1	17895194	343	20904443
10022230	XP_023643973.1	17895195	248	20905468
10021681	XP_006301280.2	17895196	367	20905790
10020439	XP_006302375.1	17895201	389	20907065
10021850	XP_006301432.1	17895203	191	20905350
10021125	XP_006302977.1	17895204	137	20905017
10019814	XP_006300748.1	17895205	811	20905206
10019941	XP_006300846.1	17895211	562	20906550
10019941	XP_006300846.1	17895211	562	20906551
10019941	XP_006300846.1	17895211	562	20906552
10019941	XP_023643527.1	17895211	647	20906550
10019941	XP_023643527.1	17895211	647	20906551
10019941	XP_023643527.1	17895211	647	20906552
10021662	XP_006301262.1	17895214	80	20904352
10020318	XP_006302275.1	17895217	432	20904517
10021395	XP_006301005.1	17895223	604	20906839
10019880	XP_023644357.1	17895227	702	20905185
10020637	XP_006302537.1	17895229	329	20907002
10020580	XP_006302485.1	17895247	346	20905261
10019669	XP_023643149.1	17895248	1325	20906360
10019669	XP_023643150.1	17895248	1325	20906360
10021728	XP_006301319.1	17895252	381	20906054
10021940	XP_006301514.1	17895259	1121	20906098
10021940	XP_023644191.1	17895259	1126	20906098
10021940	XP_023644192.1	17895259	1097	20906098
10020343	XP_006302295.1	17895262	425	20905136
10020525	XP_023644317.1	17895263	495	20904383
10020037	XP_006302053.1	17895265	587	20904694
10021892	XP_006301470.2	17895266	401	20905425
10021461	XP_006301068.1	17895269	373	20904765
10019884	XP_006300802.1	17895273	701	20906088
10020412	XP_006302352.2	17895291	351	20906647
10021909	XP_006301486.1	17895294	1058	20905702
10020915	XP_006302791.1	17895299	223	20906047
10020915	XP_006302791.1	17895299	223	20906048
10020915	XP_023643699.1	17895299	211	20906047
10020915	XP_023643699.1	17895299	211	20906048
10020587	XP_006302493.2	17895302	320	20905200
10021941	XP_023643266.1	17895304	191	20906529
10022021	XP_006301582.1	17895307	308	20906919
10020421	XP_006300502.1	17895309	395	20905837
10020718	XP_006302613.2	17895312	358	20905522
10019693	XP_006300299.1	17895314	1130	20905330
10020680	XP_006302572.1	17895316	315	20905555
10022387	XP_006301911.1	17895330	706	20906843
10021974	XP_006300354.1	17895333	929	20905695
10020558	XP_006302466.1	17895335	351	20904903
10020846	XP_006302733.1	17895338	251	20905671
10020846	XP_023644055.1	17895338	248	20905671
10019846	XP_006300772.2	17895341	669	20905654
10019846	XP_023642871.1	17895341	669	20905654
10019846	XP_023642872.1	17895341	669	20905654
10019846	XP_023642873.1	17895341	669	20905654
10021837	XP_023644340.1	17895345	447	20904700
10021973	XP_006301540.2	17895346	657	20905513
10022366	XP_006301891.2	17895348	439	20906115
10022345	XP_023643718.1	17895351	458	20906477
10020638	XP_006302538.1	17895353	329	20905949
10020638	XP_006302539.1	17895353	329	20905949
10020209	XP_023642875.1	17895361	483	20905293
10021419	XP_006301028.2	17895365	633	20905195
10021799	XP_006301386.1	17895367	491	20906501
10020389	XP_006302331.1	17895368	408	20905958
10022391	XP_006301915.1	17895375	238	20906267
10020442	XP_006302371.1	17895377	388	20905012
10020205	XP_023644011.1	17895389	510	20904896
10022071	XP_006301629.1	17895402	644	20906016
10022142	XP_023644184.1	17895403	230	20906610
10022423	XP_006301946.1	17895404	461	20904916
10020992	XP_006302861.1	17895415	189	20904515
10021103	XP_006302965.2	17895416	159	20904793
10021981	XP_006301547.2	17895422	269	20907064
10022281	XP_006301814.1	17895426	493	20904396
10021787	XP_006301375.2	17895431	338	20905375
10022458	XP_006301978.1	17895432	320	20906128
10021083	XP_006302944.1	17895438	158	20906710
10021083	XP_006302944.1	17895438	158	20906711
10021083	XP_023644137.1	17895438	158	20906710
10021083	XP_023644137.1	17895438	158	20906711
10021083	XP_023644138.1	17895438	158	20906710
10021083	XP_023644138.1	17895438	158	20906711
10021083	XP_023644139.1	17895438	158	20906710
10021083	XP_023644139.1	17895438	158	20906711
10021545	XP_023644310.1	17895440	784	20906902
10021854	XP_006301436.1	17895441	593	20907161
10021854	XP_023643253.1	17895441	599	20907161
10021854	XP_023643255.1	17895441	596	20907161
10022460	XP_006301979.2	17895450	876	20905071
10022460	XP_023643624.1	17895450	845	20905071
10022009	XP_006301571.1	17895453	484	20905645
10021491	XP_006301097.1	17895460	724	20905804
10020909	XP_006302776.1	17895461	220	20904547
10020909	XP_006302776.1	17895461	220	20904548
10020909	XP_006302777.1	17895461	224	20904547
10020909	XP_006302777.1	17895461	224	20904548
10020317	XP_023644186.1	17895465	533	20906909
10020317	XP_023644187.1	17895465	433	20906909
10020050	XP_006302066.1	17895466	574	20905484
10020821	XP_006302709.1	17895467	260	20907090
10020381	XP_006300322.1	17895468	411	20906649
10020625	XP_006300537.2	17895470	311	20905883
10020797	XP_006302687.1	17895475	269	20905431
10020797	XP_023643437.1	17895475	270	20905431
10021434	XP_023643746.1	17895486	244	20906233
10021778	XP_006300346.2	17895488	434	20906443
10021573	XP_023644013.1	17895489	356	20904605
10020182	XP_006302172.1	17895490	496	20905670
10021058	XP_006300331.1	17895494	164	20905792
10020149	XP_006302146.1	17895498	516	20906337
10020292	XP_006302255.2	17895511	442	20906720
10022113	XP_006301664.2	17895512	661	20905840
10021024	XP_006302894.1	17895514	179	20904428
10021283	XP_006300913.1	17895515	386	20904888
10022240	XP_006301777.2	17895517	150	20905908
10022338	XP_006301867.1	17895520	200	20905704
10022368	XP_006301893.1	17895522	444	20906935
10020118	XP_006302117.1	17895523	535	20906606
10020618	XP_006302520.1	17895524	336	20904760
10021323	XP_023643267.1	17895531	176	20904530
10022329	XP_023643532.1	17895532	329	20905723
10021488	XP_006301094.1	17895539	554	20905151
10020337	XP_006302290.1	17895545	427	20906465
10020798	XP_006302688.1	17895556	268	20905290
10020732	XP_006302625.1	17895557	294	20907128
10020989	XP_006302859.1	17895562	191	20905353
10020526	XP_006300519.1	17895563	363	20905467
10022466	XP_023644127.1	17895566	791	20906112
10022466	XP_023644128.1	17895566	785	20906112
10022010	XP_006301572.1	17895568	173	20906828
10020362	XP_006302314.1	17895572	419	20906367
10019896	XP_006300314.1	17895580	686	20906746
10020311	XP_006302268.1	17895582	440	20907097
10022461	XP_006301980.1	17895583	405	20906928
10022138	XP_023644293.1	17895585	643	20904595
10021373	XP_006300983.1	17895586	296	20904339
10019779	XP_006300609.1	17895588	865	20905280
10020405	XP_023643183.1	17895594	378	20904641
10019788	XP_023643075.1	17895597	863	20907027
10019788	XP_023643076.1	17895597	867	20907027
10021281	XP_006300911.1	17895601	160	20906275
10020411	XP_006302348.1	17895605	399	20906243
10020285	XP_006302249.1	17895610	453	20907163
10022432	XP_023642902.1	17895617	769	20907122
10022432	XP_023642903.1	17895617	769	20907122
10022360	XP_023642975.1	17895618	1239	20906514
10022419	XP_006301941.2	17895627	118	20906613
10021108	XP_006302969.1	17895629	148	20905075
10021108	XP_023643533.1	17895629	119	20905075
10021108	XP_023643534.1	17895629	119	20905075
10020047	XP_006302063.1	17895630	578	20906424
10020047	XP_023643264.1	17895630	578	20906424
10019913	XP_023644376.1	17895635	779	20905030
10020500	XP_006300517.1	17895638	368	20904529
10020532	XP_006300520.1	17895639	362	20906627
10020707	XP_006302601.1	17895641	306	20904619
10022087	XP_006301643.1	17895644	658	20905258
10020052	XP_006302068.1	17895648	572	20906005
10021567	XP_006301170.1	17895649	358	20906420
10021611	XP_023643054.1	17895653	796	20906144
10021494	XP_006301100.2	17895654	249	20906593
10020574	XP_006302479.2	17895657	338	20905068
10020574	XP_023643452.1	17895657	225	20905068
10021690	XP_006300415.1	17895658	836	20904600
10021516	XP_006301122.1	17895660	148	20905218
10021670	XP_006301270.1	17895662	497	20905265
